dataId,label,accX,accY,accZ,gyroX,gyroY,gyroZ
24,idle,-9.0592,0.0861,4.2257,-4.1188,-10.297,-6.8647
24,idle,-9.0162,0.0861,4.1827,-1.3729,-12.3564,-8.9241
24,idle,-8.997,0.0766,4.1635,-0.6865,-11.6699,-6.8647
24,idle,-9.0114,0.1005,4.1587,-2.0594,-12.3564,-4.8053
24,idle,-9.0114,0.1005,4.1731,-2.0594,-13.7293,-6.8647
24,idle,-9.0257,0.0861,4.1635,1.3729,-13.0428,-10.9834
24,idle,-9.0257,0.1053,4.1252,-1.3729,-14.4158,-11.6699
24,idle,-9.064,0.0718,4.1635,-1.3729,-13.7293,-10.297
24,idle,-9.0497,0.0814,4.1587,-4.1188,-16.4752,-9.6105
24,idle,-9.0162,0.0622,4.1731,-4.1188,-16.4752,-11.6699
24,idle,-9.0353,0.0814,4.1587,-5.4917,-17.8481,-9.6105
24,idle,-9.0544,0.0622,4.1492,-6.8647,-19.221,-6.8647
24,idle,-9.0209,0.0814,4.1731,-7.5511,-22.6534,-7.5511
24,idle,-9.0305,0.0574,4.1779,-4.8053,-23.3398,-9.6105
24,idle,-8.9922,0.0526,4.1874,-4.8053,-19.9075,-5.4917
24,idle,-9.0257,0.0622,4.1348,-4.1188,-17.8481,-6.8647
24,idle,-9.0209,0.0574,4.1396,-6.8647,-17.1616,-5.4917
24,idle,-9.0257,0.0431,4.1827,-5.4917,-14.4158,-7.5511
24,idle,-9.0114,0.0622,4.1827,-5.4917,-18.5346,-2.7459
24,idle,-9.0497,0.0909,4.2162,-4.1188,-20.594,-2.0594
24,idle,-8.997,0.0526,4.1539,-8.2376,-21.9669,-5.4917
24,idle,-9.0305,0.0335,4.2305,-6.8647,-22.6534,-7.5511
24,idle,-8.9827,0.0574,4.1061,-0.6865,-22.6534,-3.4323
24,idle,-9.0305,0.0766,4.1157,2.7459,-15.7887,0
24,idle,-9.0353,0.0814,4.1061,-2.7459,-7.5511,-5.4917
24,idle,-9.0449,0.0574,4.1396,-8.2376,-13.0428,1.3729
24,idle,-9.0162,0.0718,4.1396,-8.9241,-10.9834,-4.8053
24,idle,-9.0449,0.0574,4.1731,-7.5511,-13.0428,-9.6105
24,idle,-9.0162,0.0191,4.1587,-6.1782,-15.1022,-8.9241
24,idle,-9.0209,0.0383,4.1587,-6.1782,-15.1022,-8.9241
24,idle,-9.0257,0.0287,4.1492,-9.6105,-18.5346,-6.8647
24,idle,-9.0736,0.0239,4.1492,-14.4158,-19.221,-3.4323
24,idle,-9.0257,0.0383,4.1492,-12.3564,-17.8481,-0.6865
24,idle,-9.0736,0.0526,4.13,-10.297,-15.1022,-2.0594
24,idle,-9.0018,0.0335,4.2162,-14.4158,-22.6534,2.7459
24,idle,-8.9827,0.0526,4.1922,-9.6105,-18.5346,3.4323
24,idle,-9.0018,0.0718,4.1444,-6.8647,-20.594,0
24,idle,-9.0353,0.0526,4.1731,-6.1782,-19.9075,0
24,idle,-9.0401,0.0574,4.1731,-7.5511,-18.5346,0.6865
24,idle,-9.0162,0.0383,4.1539,-5.4917,-22.6534,0
24,idle,-9.0257,0.0718,4.1683,-5.4917,-24.7128,0.6865
24,idle,-9.0401,0.0718,4.1492,-4.8053,-24.7128,-0.6865
24,idle,-9.0353,0.0574,4.1492,-6.1782,-21.9669,-4.1188
24,idle,-9.0209,0.0574,4.1396,-5.4917,-21.9669,0.6865
24,idle,-9.0305,0.067,4.1539,-6.1782,-22.6534,2.0594
24,idle,-9.0449,0.0622,4.1683,-7.5511,-23.3398,0.6865
24,idle,-9.0257,0.0574,4.1683,-8.9241,-24.7128,-1.3729
25,walk,-8.5184,-3.2686,3.3787,-18.5346,-48.739,7.5511
25,walk,-8.5041,-3.192,3.2016,-29.518,-48.739,2.0594
25,walk,-8.3653,-3.2495,3.0341,-45.3067,-61.7819,6.1782
25,walk,-8.2122,-3.2351,2.723,-87.8676,-67.9601,7.5511
25,walk,-8.2217,-3.2399,2.5747,-128.369,-98.851,4.1188
25,walk,-8.5041,-3.5844,2.7996,-151.7089,-180.5404,-13.7293
25,walk,-9.2363,-3.6514,3.3212,-190.1509,-256.0516,-26.0857
25,walk,-10.9448,-3.4935,4.2975,-238.89,-236.1441,-28.1451
25,walk,-9.5186,-2.1105,3.4983,-193.5833,-110.521,-29.518
25,walk,-8.8822,-2.857,2.8187,-112.5803,-85.1217,-4.1188
25,walk,-9.1071,-3.4026,2.8235,-135.9202,-95.4187,-12.3564
25,walk,-8.8582,-3.5414,2.924,-201.8209,-82.3759,17.1616
25,walk,-8.9444,-3.3308,2.8235,-242.3223,-94.0458,60.409
25,walk,-9.1597,-2.6512,2.9862,-229.966,-128.369,79.63
25,walk,-9.3224,-2.3402,3.3404,-184.6592,-156.5141,73.4518
25,walk,-9.3033,-2.3498,3.4313,-101.5969,-133.1743,49.4255
25,walk,-9.1262,-2.5316,3.35,-51.4849,-91.2999,39.815
25,walk,-9.2602,-2.8475,3.5222,-13.7293,-48.0526,32.9503
25,walk,-9.0832,-2.9815,3.4552,-39.815,-46.6797,-12.3564
25,walk,-8.7147,-2.9527,3.5318,-68.6466,-59.7225,-10.297
25,walk,-8.6429,-2.8475,3.5318,-74.1383,-78.2571,-10.297
25,walk,-8.6333,-2.723,3.6897,-60.409,-92.6728,-8.2376
25,walk,-8.5711,-2.5412,3.8189,-37.7556,-85.8082,1.3729
25,walk,-8.5807,-2.6369,3.8237,-0.6865,-68.6466,6.8647
25,walk,-8.4706,-2.5938,3.7424,9.6105,-52.1714,23.3398
25,walk,-8.4993,-2.7278,3.6467,15.1022,-17.8481,37.0691
25,walk,-8.5567,-2.7852,3.4839,27.4586,-2.7459,43.9338
25,walk,-8.4754,-2.7374,3.283,52.8578,-19.221,59.036
25,walk,-8.3222,-2.6656,3.259,130.4285,-122.8773,114.6397
25,walk,-8.7721,-2.2828,3.2016,227.2201,-191.5239,95.4187
25,walk,-9.0832,-2.5125,3.6084,199.075,-174.3622,41.1879
25,walk,-8.6094,-2.6656,3.6084,179.854,-172.9893,57.6631
25,walk,-9.9541,-2.8714,4.2544,225.8472,-122.8773,6.8647
25,walk,-9.6191,-2.4455,4.3597,258.7975,-129.742,-50.112
25,walk,-9.1884,-3.283,4.5033,178.481,-109.8345,-24.7128
25,walk,-8.8917,-3.259,4.3358,122.1909,-81.0029,-2.7459
25,walk,-8.7338,-2.7661,3.9769,109.148,-11.6699,48.739
25,walk,-8.5854,-2.7613,3.728,113.9533,38.4421,34.3233
25,walk,-8.2552,-2.9049,3.5605,115.3262,79.63,53.5443
25,walk,-8.2361,-3.0867,3.6419,86.4947,84.4353,15.7887
25,walk,-8.1787,-2.9862,3.6036,70.0195,98.851,7.5511
25,walk,-8.4754,-3.0485,3.8907,60.409,93.3593,-7.5511
25,walk,-8.8534,-3.1155,4.2449,30.2045,67.9601,-32.2639
25,walk,-8.8295,-2.9145,4.2927,-2.7459,45.3067,-37.0691
25,walk,-8.6285,-2.6943,4.1492,-21.2804,28.1451,-36.3827
25,walk,-8.4945,-2.857,4.1492,-34.3233,10.297,-36.3827
25,walk,-8.3749,-2.7374,4.0869,-31.5774,11.6699,-34.3233
25,walk,-8.3127,-2.7039,4.0439,-37.0691,25.3992,-29.518
25,walk,-8.1882,-2.8522,3.9912,-41.1879,37.0691,-18.5346
25,walk,-8.0734,-2.8092,3.8812,-28.8316,39.1285,-6.1782
25,walk,-8.193,-2.8857,4.0152,-19.9075,48.739,11.6699
25,walk,-8.2457,-2.948,3.9912,-33.6368,37.7556,8.9241
25,walk,-8.3557,-2.9671,3.9194,-38.4421,27.4586,11.6699
25,walk,-8.3605,-3.0915,3.8907,-50.112,-3.4323,11.6699
25,walk,-8.2983,-3.1681,3.8668,-72.7653,-44.6203,13.0428
25,walk,-8.3462,-3.125,3.8812,-78.9435,-79.63,12.3564
25,walk,-8.5663,-3.0676,3.9147,-77.5706,-96.1052,11.6699
25,walk,-8.4419,-3.0437,3.9338,-74.8247,-116.0127,16.4752
25,walk,-8.3318,-3.1107,3.9625,-54.2308,-125.6232,33.6368
25,walk,-8.3079,-3.0532,4.0247,-24.7128,-120.8179,32.2639
25,walk,-8.3079,-3.2016,4.0295,-18.5346,-98.1646,23.3398
25,walk,-8.3031,-3.3691,4.1348,-31.5774,-103.6563,17.1616
25,walk,-8.7721,-3.3404,4.0917,-30.8909,-98.851,2.7459
25,walk,-10.0546,-3.5749,4.7378,-22.6534,-76.8841,-44.6203
25,walk,-9.9589,-3.0724,4.8718,-26.0857,-70.0195,-53.5443
25,walk,-9.9781,-3.1155,4.6804,-9.6105,-70.0195,-43.9338
25,walk,-9.9254,-3.3595,4.532,-17.8481,-83.7488,-29.518
25,walk,-9.5139,-3.3212,4.264,-35.0097,-100.224,-16.4752
25,walk,-9.3416,-3.326,3.8524,-50.7984,-114.6397,-12.3564
25,walk,-8.7529,-3.1633,3.5988,-87.1811,-166.8111,-24.7128
26,walk,-8.6429,-2.8187,2.7996,151.0224,-287.6291,89.2405
26,walk,-8.863,-2.814,3.149,114.6397,-270.4674,93.3593
26,walk,-8.8965,-2.7613,3.2734,78.2571,-277.3321,84.4353
26,walk,-8.6381,-2.6991,3.4074,80.3165,-256.0516,74.1383
26,walk,-8.6285,-2.6608,3.5222,72.7653,-200.4479,15.1022
26,walk,-8.8439,-2.747,3.5509,59.7225,-142.0984,-55.6037
26,walk,-9.0018,-3.3308,3.795,78.9435,-153.7683,-66.5872
26,walk,-8.8726,-3.4361,3.7519,45.9932,-162.0059,2.0594
26,walk,-8.8869,-3.2495,3.2542,32.9503,-169.557,32.9503
26,walk,-9.4325,-2.991,2.6608,38.4421,-196.3291,15.1022
26,walk,-10.1169,-3.1729,2.7996,77.5706,-253.9922,12.3564
26,walk,-10.3466,-3.125,2.6895,89.927,-274.5862,29.518
26,walk,-10.5715,-2.948,2.5077,151.7089,-239.5765,0
26,walk,-10.0929,-2.9767,2.3067,194.9562,-186.0322,-26.0857
26,walk,-10.1743,-3.1155,2.4072,184.6592,-170.9299,-48.0526
26,walk,-10.4231,-3.082,2.68,153.0818,-164.7517,-41.8744
26,walk,-10.4853,-2.8187,2.5938,126.9961,-162.0059,-45.3067
26,walk,-10.4279,-2.589,2.613,137.9796,-159.9465,-90.6134
26,walk,-10.1408,-2.4311,2.7135,158.5735,-155.8277,-134.5472
26,walk,-9.7436,-2.3163,2.4885,168.8705,-150.336,-175.7352
26,walk,-9.2554,-2.3019,2.1248,142.7848,-132.4878,-169.557
26,walk,-8.662,-2.0913,1.4501,60.409,-113.9533,-107.7751
26,walk,-8.4036,-2.01,1.1821,-48.0526,-117.3856,-17.8481
26,walk,-8.9827,-2.0387,1.3496,-116.6991,-107.7751,49.4255
26,walk,-9.2889,-1.919,1.7707,-113.9533,-95.4187,96.1052
26,walk,-9.4947,-1.7276,2.1392,-98.1646,-76.8841,105.7157
26,walk,-9.4181,-1.785,2.1727,-62.4684,-64.5278,24.0263
26,walk,-9.2076,-1.742,2.3306,-61.7819,-54.2308,-16.4752
26,walk,-9.0832,-2.0339,2.5077,-63.1548,-62.4684,-11.6699
26,walk,-8.7625,-2.144,2.6273,-71.3924,-75.5112,-8.2376
26,walk,-8.3749,-2.1344,2.7087,-75.5112,-98.1646,-21.2804
26,walk,-8.3845,-2.12,2.6273,-48.739,-108.4616,-70.0195
26,walk,-8.3701,-2.1296,2.656,-1.3729,-96.1052,-106.4022
26,walk,-8.2217,-2.2923,2.6225,8.2376,-89.2405,-108.4616
26,walk,-8.4562,-2.321,2.7852,39.1285,-97.4781,-85.8082
26,walk,-8.6429,-2.3115,2.6034,77.5706,-91.2999,-74.8247
26,walk,-9.0162,-2.4885,2.5268,85.1217,-91.2999,-50.7984
26,walk,-9.1454,-2.4694,2.4359,91.2999,-119.445,-30.2045
26,walk,-9.3224,-2.4885,2.8235,111.8939,-155.1412,-8.2376
26,walk,-9.6239,-2.1823,3.3165,122.1909,-196.3291,-13.0428
26,walk,-9.8489,-1.8568,3.6849,163.3788,-219.669,-36.3827
26,walk,-9.7914,-1.6702,3.7424,202.5073,-233.3983,-52.1714
26,walk,-9.3847,-1.876,3.9386,201.1344,-271.1539,-28.1451
26,walk,-9.332,-1.986,3.9099,197.0156,-323.3253,-4.1188
26,walk,-11.9593,-2.8714,5.2164,271.1539,-263.6028,-101.5969
26,walk,-10.3322,-2.7805,4.5703,194.9562,-251.9328,-94.7322
26,walk,-10.1169,-3.2399,4.0295,177.1081,-264.9757,23.3398
26,walk,-9.5617,-3.393,3.9386,126.9961,-264.2892,112.5803
26,walk,-8.9492,-2.9192,3.5605,120.8179,-210.7449,159.26
26,walk,-7.346,-2.68,3.1298,146.9036,-168.8705,181.2269
26,walk,-7.054,-3.0197,2.5077,184.6592,-129.0555,105.7157
26,walk,-8.0399,-3.417,2.9288,169.557,-27.4586,41.1879
26,walk,-8.0877,-3.6371,3.4122,111.2074,9.6105,78.2571
26,walk,-8.7051,-3.5366,3.661,48.739,10.9834,120.8179
26,walk,-9.2507,-3.0485,3.862,-24.0263,41.1879,166.1247
26,walk,-8.8152,-2.5412,3.7759,-75.5112,57.6631,144.1578
26,walk,-8.3222,-2.0961,3.5318,-46.6797,76.8841,66.5872
26,walk,-8.0064,-2.1535,3.4648,-54.2308,87.8676,16.4752
26,walk,-7.9633,-2.2971,3.4935,-16.4752,90.6134,-19.221
26,walk,-7.9202,-2.3402,3.4361,-13.7293,85.1217,-52.1714
26,walk,-7.657,-2.278,3.4217,4.1188,82.3759,-15.1022
26,walk,-7.7719,-2.3785,3.5366,-38.4421,75.5112,37.0691
26,walk,-7.8628,-2.1823,3.4792,-63.1548,53.5443,81.0029
26,walk,-7.9346,-2.388,3.5557,-85.1217,23.3398,105.0292
26,walk,-8.0495,-2.4311,3.6227,-117.3856,-11.6699,101.5969
26,walk,-8.0542,-2.5412,3.7807,-144.8442,-59.036,84.4353
26,walk,-8.0734,-2.589,3.9625,-191.5239,-119.445,96.7916
26,walk,-8.1547,-2.4837,3.996,-232.7118,-168.8705,142.7848
26,walk,-8.2409,-2.4072,3.9912,-240.9494,-205.9397,168.8705
26,walk,-8.6333,-2.4837,4.2162,-116.0127,-206.6261,141.4119
27,idle,-9.5665,-0.3254,2.3641,30.2045,21.9669,28.1451
27,idle,-9.6526,-0.335,2.3689,34.3233,19.221,28.1451
27,idle,-9.6096,-0.3972,2.3785,30.8909,15.7887,25.3992
27,idle,-9.6718,-0.2824,2.3737,26.0857,17.1616,19.221
27,idle,-9.6,-0.1914,2.3163,31.5774,18.5346,15.1022
27,idle,-9.5904,-0.2249,2.2588,36.3827,20.594,8.2376
27,idle,-9.6287,-0.2871,2.254,33.6368,20.594,2.0594
27,idle,-9.667,-0.2249,2.2828,30.8909,15.7887,-2.0594
27,idle,-9.6479,-0.2441,2.3115,35.6962,9.6105,-6.1782
27,idle,-9.6526,-0.2297,2.2636,31.5774,8.2376,-9.6105
27,idle,-9.6431,-0.2393,2.2397,26.7722,4.8053,-16.4752
27,idle,-9.6048,-0.1771,2.2014,27.4586,0,-14.4158
27,idle,-9.667,-0.1962,2.187,30.8909,4.1188,-8.2376
27,idle,-9.6191,-0.2345,2.1918,28.1451,4.8053,-6.8647
27,idle,-9.7101,-0.2297,2.1727,15.7887,4.8053,-6.1782
27,idle,-9.6909,-0.2632,2.211,-1.3729,4.8053,-7.5511
27,idle,-9.6431,-0.2058,2.1775,-3.4323,5.4917,-4.1188
27,idle,-9.6431,-0.1914,2.1535,-1.3729,2.7459,-6.8647
27,idle,-9.6574,-0.2919,2.1727,-4.1188,-2.0594,-8.9241
27,idle,-9.6479,-0.3446,2.1583,-10.9834,-4.8053,-10.9834
27,idle,-9.6957,-0.3685,2.12,-14.4158,-6.8647,-8.9241
27,idle,-9.7005,-0.3446,2.1296,-16.4752,-8.9241,-9.6105
27,idle,-9.6718,-0.3446,2.1344,-17.8481,-14.4158,-15.1022
27,idle,-9.7005,-0.3541,2.1679,-19.221,-14.4158,-20.594
27,idle,-9.7005,-0.4116,2.1248,-24.0263,-18.5346,-13.7293
27,idle,-9.7149,-0.4403,2.1775,-30.8909,-26.7722,-17.1616
27,idle,-9.6718,-0.3924,2.1727,-24.7128,-27.4586,-10.9834
27,idle,-9.6526,-0.4211,2.1392,-24.7128,-32.2639,-12.3564
27,idle,-9.6096,-0.4164,2.1344,-23.3398,-32.9503,-12.3564
27,idle,-9.6526,-0.4068,2.1727,-20.594,-35.6962,-17.1616
27,idle,-9.6383,-0.4116,2.2205,-19.9075,-39.815,-19.221
27,idle,-9.7149,-0.3924,2.211,-26.0857,-45.3067,-17.8481
27,idle,-9.734,-0.3494,2.2397,-25.3992,-46.6797,-16.4752
27,idle,-9.6766,-0.402,2.2253,-30.8909,-47.3661,-19.221
27,idle,-9.5474,-0.3733,2.2062,-26.7722,-50.112,-13.0428
27,idle,-9.6287,-0.3685,2.2253,-19.9075,-52.1714,-15.7887
27,idle,-9.6574,-0.4116,2.2684,-16.4752,-54.2308,-15.7887
27,idle,-9.6861,-0.4259,2.278,-17.1616,-57.6631,-10.297
27,idle,-9.6574,-0.4546,2.2875,-19.9075,-57.6631,-9.6105
27,idle,-9.6144,-0.4403,2.3258,-23.3398,-59.7225,-8.9241
27,idle,-9.6096,-0.4307,2.3354,-28.1451,-61.0954,-8.2376
27,idle,-9.5904,-0.469,2.3258,-28.8316,-61.7819,-8.2376
27,idle,-9.6,-0.4499,2.3354,-31.5774,-62.4684,-10.9834
27,idle,-9.5856,-0.4738,2.3498,-29.518,-60.409,-11.6699
27,idle,-9.6287,-0.5073,2.3976,-29.518,-58.3496,-10.297
27,idle,-9.6096,-0.4738,2.412,-31.5774,-60.409,-9.6105
27,idle,-9.6048,-0.5264,2.4646,-31.5774,-65.9007,-9.6105
27,idle,-9.5713,-0.5073,2.4646,-29.518,-65.2142,-10.297
27,idle,-9.5761,-0.5168,2.4359,-28.8316,-61.7819,-9.6105
27,idle,-9.5952,-0.5456,2.4885,-22.6534,-68.6466,-11.6699
28,idle,-9.1837,0.0048,3.5031,-4.1188,-40.5015,1.3729
28,idle,-9.1549,0.0431,3.5031,-11.6699,-35.0097,-8.2376
28,idle,-9.4038,0.0287,3.527,-8.2376,-32.2639,2.0594
28,idle,-9.3607,0.0287,3.5318,9.6105,-25.3992,0.6865
28,idle,-9.3033,0.0096,3.5222,10.9834,-19.9075,-5.4917
28,idle,-9.265,0.0814,3.4983,0.6865,-14.4158,-7.5511
28,idle,-9.3033,0.0431,3.5462,-10.297,-10.9834,-7.5511
28,idle,-9.2746,0.0239,3.5605,-7.5511,-12.3564,-8.2376
28,idle,-9.2459,0.0718,3.5701,-13.7293,-8.9241,-8.2376
28,idle,-9.2459,0.0431,3.5509,-15.1022,-3.4323,-8.9241
28,idle,-9.2698,0.0239,3.4983,-15.7887,-3.4323,-13.0428
28,idle,-9.265,0.067,3.4792,-6.1782,6.8647,-15.1022
28,idle,-9.2746,0.0383,3.5366,-4.1188,17.1616,-15.7887
28,idle,-9.2889,0.0144,3.4839,-13.0428,23.3398,-8.9241
28,idle,-9.3464,0.0287,3.4648,-11.6699,25.3992,-8.2376
28,idle,-9.2985,0.0718,3.4409,-10.9834,32.2639,-12.3564
28,idle,-9.2842,0.0526,3.4409,-4.8053,35.6962,-24.0263
28,idle,-9.2315,-0.0718,3.4265,-1.3729,36.3827,-32.9503
28,idle,-9.2746,0.1531,3.393,-0.6865,35.0097,-15.1022
28,idle,-9.3224,0.0479,3.3404,-10.9834,37.0691,-26.0857
28,idle,-9.0257,0.0096,3.3165,-4.1188,28.8316,-17.1616
28,idle,-8.7577,0.335,3.2973,-0.6865,32.2639,-32.9503
28,idle,-9.3177,-0.1005,3.259,0,31.5774,-26.7722
28,idle,-9.4373,-0.0622,3.3165,-5.4917,30.2045,-22.6534
28,idle,-9.3942,0.0479,3.1872,-4.8053,25.3992,-14.4158
28,idle,-9.4277,-0.0096,3.2064,2.0594,28.1451,-11.6699
28,idle,-9.3703,-0.1005,3.1825,-0.6865,26.7722,-19.221
28,idle,-9.4086,-0.067,3.216,0,25.3992,-10.297
28,idle,-9.4325,-0.0574,3.1825,-0.6865,22.6534,-13.0428
28,idle,-9.4229,-0.0431,3.1777,3.4323,17.8481,-18.5346
28,idle,-9.4708,-0.0096,3.125,3.4323,17.1616,-10.9834
28,idle,-9.4469,-0.0814,3.0437,8.2376,16.4752,-6.1782
28,idle,-9.4421,-0.0718,3.058,14.4158,18.5346,-1.3729
28,idle,-9.4229,-0.0622,3.0437,8.9241,17.8481,-4.8053
28,idle,-9.4038,-0.0861,3.0724,5.4917,18.5346,-14.4158
28,idle,-9.4469,-0.0096,3.0197,0.6865,17.1616,-5.4917
28,idle,-9.4181,0.0191,2.9958,5.4917,19.221,-13.7293
28,idle,-9.3942,-0.0239,2.9719,7.5511,21.2804,-11.6699
28,idle,-9.4708,-0.0718,2.9862,10.297,20.594,-8.9241
28,idle,-9.4277,-0.1196,2.9767,9.6105,21.2804,-21.2804
28,idle,-9.4038,-0.0622,2.948,6.8647,24.0263,-23.3398
28,idle,-9.4229,-0.0479,2.9001,4.8053,26.0857,-21.2804
28,idle,-9.4564,-0.0383,2.8857,6.1782,31.5774,-19.9075
28,idle,-9.4086,-0.0957,2.8618,7.5511,33.6368,-23.3398
28,idle,-9.4181,-0.1675,2.8331,6.8647,37.7556,-28.1451
28,idle,-9.4612,-0.1053,2.8427,10.297,36.3827,-19.221
28,idle,-9.5474,-0.1196,2.8044,15.1022,34.3233,-20.594
28,idle,-9.5043,-0.0718,2.7326,12.3564,36.3827,-26.0857
29,idle,-8.9827,0.134,4.2975,3.4323,-28.8316,0
29,idle,-8.9683,0.1244,4.3119,3.4323,-24.7128,2.0594
29,idle,-8.9539,0.1196,4.2975,4.1188,-21.9669,2.0594
29,idle,-8.9492,0.1436,4.3023,2.0594,-21.9669,2.7459
29,idle,-8.9492,0.1531,4.331,-0.6865,-26.0857,4.1188
29,idle,-8.9539,0.1627,4.2927,-2.7459,-23.3398,3.4323
29,idle,-8.9396,0.1196,4.3167,-4.1188,-31.5774,3.4323
29,idle,-8.9635,0.1531,4.3502,-2.0594,-34.3233,0.6865
29,idle,-8.9348,0.1436,4.2018,7.5511,-22.6534,0
29,idle,-8.9539,0.1627,4.3214,0.6865,-17.1616,4.8053
29,idle,-8.9635,0.134,4.2688,-2.7459,-10.297,4.1188
29,idle,-8.8917,0.1723,4.2927,-11.6699,-15.7887,5.4917
29,idle,-8.9539,0.1388,4.2736,-7.5511,-10.9834,1.3729
29,idle,-8.9539,0.1436,4.2975,-7.5511,-10.9834,-2.7459
29,idle,-8.9587,0.1101,4.3214,-4.1188,-14.4158,-4.8053
29,idle,-8.9109,0.1484,4.264,-6.1782,-14.4158,-5.4917
29,idle,-8.9492,0.1149,4.3023,-5.4917,-13.7293,-6.8647
29,idle,-8.9348,0.134,4.2736,-6.1782,-11.6699,-3.4323
29,idle,-8.9779,0.1244,4.2544,-0.6865,-8.9241,-6.8647
29,idle,-8.9444,0.1579,4.3693,-2.7459,-13.7293,-2.0594
29,idle,-8.9252,0.1579,4.2784,2.0594,-8.2376,0.6865
29,idle,-8.9396,0.1962,4.2832,2.0594,-9.6105,-2.0594
29,idle,-8.9396,0.1627,4.264,-0.6865,-8.9241,4.1188
29,idle,-8.9779,0.1914,4.3023,2.7459,-12.3564,-1.3729
29,idle,-8.9827,0.1579,4.2975,6.8647,-12.3564,-8.2376
29,idle,-8.9779,0.1675,4.2688,2.7459,-13.7293,-6.1782
29,idle,-8.9922,0.1819,4.2688,-2.7459,-15.1022,-8.9241
29,idle,-8.9539,0.1579,4.2832,-4.1188,-12.3564,-10.297
29,idle,-8.9587,0.134,4.2736,-1.3729,-13.0428,-9.6105
29,idle,-8.9492,0.1436,4.264,-1.3729,-13.7293,-10.297
29,idle,-8.9827,0.1388,4.2784,-1.3729,-12.3564,-13.7293
29,idle,-9.0066,0.1388,4.264,-0.6865,-15.1022,-14.4158
29,idle,-8.9492,0.1388,4.2497,-4.8053,-19.221,-10.297
29,idle,-9.0066,0.1244,4.2544,-5.4917,-19.9075,-13.0428
29,idle,-8.9492,0.1292,4.2832,-6.8647,-21.2804,-13.0428
29,idle,-9.0018,0.1436,4.2544,-3.4323,-18.5346,-12.3564
29,idle,-8.9492,0.1196,4.264,-4.8053,-16.4752,-13.7293
29,idle,-8.9204,0.1388,4.2784,-5.4917,-17.8481,-9.6105
29,idle,-8.9827,0.1531,4.2688,-4.1188,-19.221,-11.6699
29,idle,-9.0018,0.1292,4.3262,-1.3729,-18.5346,-12.3564
29,idle,-8.9779,0.1149,4.3023,-0.6865,-15.7887,-13.0428
29,idle,-8.9635,0.1101,4.2449,-9.6105,-19.9075,-7.5511
29,idle,-9.0162,0.0957,4.3214,-5.4917,-25.3992,-8.2376
29,idle,-8.9444,0.1196,4.197,2.0594,-17.1616,-13.0428
29,idle,-8.9539,0.1149,4.2592,0.6865,-8.2376,-4.1188
29,idle,-9.0305,0.0909,4.2305,-3.4323,-2.7459,-6.1782
29,idle,-8.9874,0.1149,4.2592,-10.297,-9.6105,-2.0594
29,idle,-8.9492,0.1244,4.2401,-7.5511,-5.4917,-13.0428
29,idle,-8.9922,0.1149,4.2592,-6.8647,-8.2376,-13.0428
29,idle,-9.0066,0.1244,4.2401,-8.2376,-10.297,-11.6699
30,idle,-9.2124,-2.6273,2.4981,80.3165,74.1383,-71.3924
30,idle,-9.2076,-2.6082,2.455,91.2999,70.0195,-70.7059
30,idle,-9.198,-2.7039,2.3593,100.224,67.9601,-72.7653
30,idle,-9.198,-2.7517,2.3354,105.0292,62.4684,-75.5112
30,idle,-9.2746,-2.7757,2.3545,102.2834,58.3496,-69.333
30,idle,-9.2602,-2.9049,2.3306,88.554,44.6203,-63.8413
30,idle,-9.2889,-2.7996,2.3258,74.1383,35.0097,-49.4255
30,idle,-9.2937,-2.7852,2.2923,61.7819,28.8316,-39.815
30,idle,-9.1597,-2.7087,2.2875,56.2902,20.594,-37.0691
30,idle,-9.2602,-2.7517,2.2828,50.7984,18.5346,-27.4586
30,idle,-9.2411,-2.7709,2.2971,44.6203,15.1022,-25.3992
30,idle,-9.2554,-2.7852,2.3163,37.0691,13.0428,-22.6534
30,idle,-9.2507,-2.814,2.2828,25.3992,12.3564,-22.6534
30,idle,-9.1789,-2.7326,2.2445,15.1022,16.4752,-17.8481
30,idle,-9.2124,-2.7852,2.211,10.9834,13.7293,-22.6534
30,idle,-9.2459,-2.8379,2.2062,2.7459,10.9834,-27.4586
30,idle,-9.2507,-2.8714,2.2349,-4.8053,8.9241,-26.0857
30,idle,-9.2889,-2.9432,2.2684,-13.0428,4.1188,-24.0263
30,idle,-9.265,-2.9049,2.2684,-17.1616,-1.3729,-18.5346
30,idle,-9.198,-2.857,2.2301,-30.8909,-6.8647,-16.4752
30,idle,-9.2746,-2.9623,2.278,-25.3992,-13.7293,-19.9075
30,idle,-9.2267,-2.881,2.1966,-26.7722,-17.1616,-10.9834
30,idle,-9.2315,-2.991,2.3067,-26.7722,-10.9834,-6.8647
30,idle,-9.2124,-2.8475,2.2397,-32.9503,-1.3729,10.9834
30,idle,-9.3272,-2.9336,2.2301,-41.1879,-9.6105,15.1022
30,idle,-9.2076,-2.9623,2.254,-46.6797,-24.0263,20.594
30,idle,-9.2267,-2.8379,2.2253,-54.9172,-25.3992,43.2473
30,idle,-9.2267,-2.8714,2.2301,-62.4684,-31.5774,51.4849
30,idle,-9.1884,-2.8475,2.211,-66.5872,-38.4421,53.5443
30,idle,-9.2172,-2.814,2.1679,-63.8413,-40.5015,56.9766
30,idle,-9.1932,-2.814,2.2014,-63.8413,-41.8744,61.7819
30,idle,-9.1837,-2.8379,2.1918,-65.9007,-36.3827,63.8413
