dataId,label,accX,accY,accZ,gyroX,gyroY,gyroZ
1,idle,-8.9731,-1.1246,4.1013,5.4917,-10.297,-6.8647
1,idle,-8.997,-1.1151,4.1348,6.8647,-10.297,-10.297
1,idle,-8.9827,-1.1246,4.1157,8.9241,-11.6699,-15.1022
1,idle,-8.9922,-1.139,4.1157,6.8647,-10.9834,-15.7887
1,idle,-8.9922,-1.1198,4.1109,6.1782,-13.0428,-11.6699
1,idle,-8.9779,-1.1198,4.0965,4.1188,-13.0428,-7.5511
1,idle,-8.997,-1.1007,4.1252,2.7459,-15.1022,-8.2376
1,idle,-9.0018,-1.1246,4.1348,2.7459,-15.7887,-8.2376
1,idle,-9.0018,-1.1055,4.1061,1.3729,-13.7293,-5.4917
1,idle,-8.9827,-1.1246,4.1061,2.0594,-15.1022,-7.5511
1,idle,-9.0066,-1.0959,4.1157,0,-15.1022,-8.2376
1,idle,-8.9922,-1.1438,4.13,1.3729,-16.4752,-8.2376
1,idle,-9.0162,-1.1294,4.1539,3.4323,-21.2804,-6.1782
1,idle,-9.0114,-1.1246,4.1396,0,-19.221,-6.8647
1,idle,-9.0066,-1.1103,4.0774,-8.2376,-14.4158,-5.4917
1,idle,-9.0018,-1.1677,4.0917,2.7459,-16.4752,-6.1782
1,idle,-8.9396,-1.1342,4.1348,9.6105,-13.7293,-8.9241
1,idle,-9.0114,-1.1007,4.063,4.8053,-1.3729,-8.2376
2,sit,-9.1884,0.3111,4.4028,-2.7459,3.4323,-6.8647
2,sit,-9.1023,0.2728,4.3023,-9.6105,32.2639,2.0594
2,sit,-9.1071,0.2441,4.331,-10.9834,61.7819,13.0428
2,sit,-9.0114,0.2967,4.331,-10.9834,101.5969,20.594
2,sit,-8.6955,0.3446,4.1587,-21.9669,151.7089,28.8316
2,sit,-8.3892,0.3876,3.9864,-35.0097,211.4314,37.0691
2,sit,-7.6714,0.4307,3.5749,-63.8413,270.4674,60.409
2,sit,-6.9679,0.5599,3.149,-89.2405,308.9095,98.1646
2,sit,-6.2548,0.7466,2.5699,-115.3262,334.3087,110.521
2,sit,-6.1591,0.7801,2.1057,-115.3262,380.9883,73.4518
2,sit,-6.5994,0.4834,1.9669,-89.2405,411.8793,15.1022
2,sit,-7.0445,0.1436,2.2445,-58.3496,418.0575,-5.4917
2,sit,-7.0923,0.1053,2.3115,-27.4586,418.744,-10.297
2,sit,-6.9583,0.1771,2.0052,-93.3593,454.4402,-32.9503
2,sit,-7.1067,-0.1244,1.6319,-131.8014,489.4499,-77.5706
2,sit,-7.4034,-0.3685,0.8806,-185.3457,480.5258,-88.554
2,sit,-7.7958,-0.3398,1.2203,-143.4713,422.8627,-21.9669
2,sit,-8.4084,-0.268,1.608,-87.8676,415.9981,43.9338
2,sit,-8.6429,0.0287,1.2873,-85.8082,440.0244,41.1879
2,sit,-8.217,-0.0191,0.7274,-103.6563,431.7868,30.2045
2,sit,-8.4562,-0.1388,0.9284,-48.0526,376.8696,18.5346
2,sit,-9.6861,0.2106,0.8806,-23.3398,368.632,-53.5443
2,sit,-10.0786,0.3494,0.5408,-15.7887,367.9455,-120.8179
2,sit,-10.3753,0.1196,0.1914,53.5443,318.52,-126.9961
2,sit,-10.5476,-0.1819,0.4068,88.554,243.0088,-61.0954
2,sit,-10.9256,-0.2536,0.6269,137.9796,182.5998,0
2,sit,-11.2223,0.2154,-0.2106,85.1217,184.6592,-89.2405
2,sit,-11.3468,-0.2871,-0.938,86.4947,159.26,-163.3788
2,sit,-12.1699,-0.2824,-0.5599,170.2435,98.851,-97.4781
2,sit,-12.3374,-0.4786,-0.1484,154.4547,35.6962,53.5443
2,sit,-12.189,-0.0048,0.0766,153.7683,10.9834,118.0721
2,sit,-11.4425,0.3781,0.4068,175.0487,24.0263,14.4158
2,sit,-11.5047,0.3111,0.9332,157.8871,28.1451,-77.5706
2,sit,-12.2895,0.4116,1.3974,162.6923,19.221,-85.8082
2,sit,-13.2323,0.5312,2.1344,188.778,-4.8053,-86.4947
2,sit,-13.6295,0.7274,2.656,150.336,-21.9669,-146.9036
2,sit,-13.5529,0.9523,2.7805,98.851,-27.4586,-219.669
2,sit,-12.9165,0.938,2.7805,13.0428,-13.0428,-247.8141
2,sit,-11.8971,0.3302,2.6895,-24.7128,-18.5346,-229.966
2,sit,-10.8778,0.2249,2.68,-55.6037,-65.2142,-130.4285
2,sit,-10.0211,0.1149,2.5316,-70.7059,-151.0224,-57.6631
2,sit,-9.6383,0.201,2.4598,-85.1217,-253.9922,-17.8481
2,sit,-9.5186,0.2154,2.546,-88.554,-343.9192,19.9075
2,sit,-9.332,0.1723,2.6656,-103.6563,-385.1071,59.036
2,sit,-9.3033,0.0957,2.6608,-113.9533,-383.7342,73.4518
2,sit,-9.399,0.0431,2.6895,-113.9533,-361.7673,66.5872
2,sit,-9.6526,-0.0622,2.8475,-85.1217,-340.4869,43.2473
2,sit,-9.8489,-0.1579,3.0389,-52.1714,-317.8335,41.1879
2,sit,-10.0977,-0.1101,3.0532,-19.9075,-293.8072,26.7722
2,sit,-10.0403,-0.0526,3.1633,4.1188,-261.5434,27.4586
2,sit,-9.801,0.0957,3.2973,2.0594,-229.966,28.8316
2,sit,-9.6144,0.2393,3.1537,-19.221,-201.1344,0.6865
2,sit,-9.4134,0.2728,2.9336,-43.2473,-176.4216,-41.1879
2,sit,-9.2698,0.134,2.9145,-56.9766,-153.0818,-67.2736
2,sit,-9.1406,0,2.9192,-59.7225,-138.666,-65.2142
2,sit,-9.1932,-0.0957,2.8714,-43.2473,-124.9367,-63.8413
2,sit,-9.2507,-0.2249,2.8283,-15.1022,-109.8345,-57.6631
2,sit,-9.3464,-0.2728,2.8666,16.4752,-94.7322,-54.2308
2,sit,-9.4469,-0.2871,2.9049,36.3827,-83.0623,-39.815
2,sit,-9.5426,-0.2728,2.8762,51.4849,-72.0789,-30.2045
2,sit,-9.5952,-0.2584,2.881,62.4684,-67.2736,-28.8316
2,sit,-9.6335,-0.2441,2.8475,68.6466,-61.7819,-24.0263
3,standup,-9.5378,0.4259,2.2014,-2.7459,18.5346,-13.0428
3,standup,-9.6622,0.4451,2.4024,-15.1022,22.6534,-9.6105
3,standup,-9.6144,0.4499,2.4885,-26.0857,39.1285,-21.2804
3,standup,-9.3751,0.536,2.388,-18.5346,50.7984,-38.4421
3,standup,-9.4995,0.4546,2.3545,-4.8053,67.9601,-45.3067
3,standup,-9.466,0.3398,2.5077,5.4917,76.8841,-42.5609
3,standup,-9.6526,0.3063,2.7326,-8.9241,86.4947,-42.5609
3,standup,-9.4756,0.4786,2.8283,-12.3564,105.0292,-48.0526
3,standup,-9.4756,0.5121,2.7182,-4.1188,127.6826,-72.7653
3,standup,-9.4277,0.5168,2.7182,10.297,146.9036,-88.554
3,standup,-9.5186,0.4355,3.0772,10.297,155.1412,-91.2999
3,standup,-9.4564,0.3876,3.2255,-13.7293,197.0156,-85.1217
3,standup,-9.198,0.4642,3.2064,-28.1451,247.8141,-54.9172
3,standup,-9.3464,0.469,3.1011,-43.2473,299.299,-63.8413
3,standup,-9.3751,0.5408,3.2351,-56.9766,337.0546,-59.7225
3,standup,-9.3751,0.3637,3.1729,-68.6466,377.556,-49.4255
3,standup,-9.4134,0.4977,2.7613,-57.6631,385.1071,-24.7128
3,standup,-9.6239,0.5599,2.4455,-47.3661,374.8102,-24.0263
3,standup,-10.0977,0.3924,2.4598,-48.739,372.7508,-21.9669
3,standup,-10.4806,0.4834,1.9478,-29.518,327.444,-12.3564
3,standup,-11.4808,0.5168,1.8329,-36.3827,269.7809,6.8647
3,standup,-11.9545,0.6891,1.5123,-37.0691,221.7284,9.6105
3,standup,-12.2704,0.6413,0.7226,0,194.2697,-18.5346
3,standup,-12.6389,0.5456,-0.3924,72.7653,194.2697,25.3992
3,standup,-12.3805,-0.9188,-0.3159,-21.2804,97.4781,-15.1022
3,standup,-12.1364,-0.4786,-0.7896,-55.6037,44.6203,176.4216
3,standup,-12.0024,-0.2058,-1.3591,-56.2902,26.7722,201.8209
3,standup,-11.988,0.2632,-1.7468,6.8647,28.1451,144.1578
3,standup,-12.1316,0.2871,-1.4357,39.1285,55.6037,72.0789
3,standup,-12.0933,0.0718,-1.6367,54.2308,36.3827,30.8909
3,standup,-12.2752,-0.1579,-1.5075,53.5443,-7.5511,6.8647
3,standup,-12.1029,-0.1005,-1.3304,21.9669,-63.8413,-13.7293
3,standup,-11.9402,0,-1.2491,30.2045,-145.5307,-47.3661
3,standup,-11.7296,0.0383,-1.0624,41.8744,-196.3291,-75.5112
3,standup,-11.342,-0.0814,-0.938,21.2804,-206.6261,-90.6134
3,standup,-10.8634,0.0191,-0.9141,-21.9669,-232.7118,-83.0623
3,standup,-10.6528,0.0957,-0.8279,-30.8909,-270.4674,-45.3067
3,standup,-10.203,0,-0.6556,-50.112,-295.1802,-2.7459
3,standup,-9.7819,0.0383,-0.5503,-55.6037,-317.1471,59.7225
3,standup,-9.2459,-0.0191,-0.5264,-45.9932,-342.5463,98.1646
3,standup,-8.7817,0.0622,-0.4116,-17.8481,-367.9455,123.5638
3,standup,-8.6381,0.0909,-0.1771,13.0428,-387.1665,129.0555
3,standup,-8.5615,0.0574,0.1196,28.8316,-396.7771,113.9533
3,standup,-8.3366,0.1101,0.3541,28.8316,-411.8793,106.4022
3,standup,-7.815,0.2201,0.5073,19.9075,-435.9056,97.4781
3,standup,-7.456,0.1436,0.7226,10.9834,-442.7703,95.4187
3,standup,-7.322,0.3063,0.9141,9.6105,-451.0078,96.1052
3,standup,-7.413,0.3254,1.1151,19.221,-442.7703,83.0623
3,standup,-7.3364,0.3589,1.2203,37.7556,-439.3379,63.8413
3,standup,-7.5422,0.1819,1.4261,34.3233,-424.9222,63.8413
3,standup,-7.5135,0.3111,1.5888,-174.3622,-403.6417,100.224
3,standup,-7.7575,0.3972,1.6654,-13.0428,-375.4966,93.3593
3,standup,-7.9825,0.4834,1.8951,-10.9834,-353.5297,71.3924
3,standup,-8.1835,0.4977,2.1344,-13.7293,-328.817,65.2142
3,standup,-8.1882,0.6365,2.3833,-32.9503,-291.0614,67.9601
3,standup,-8.6046,0.8183,2.5172,-21.2804,-253.9922,22.6534
3,standup,-8.8104,0.7944,2.5029,-3.4323,-207.3126,-33.6368
3,standup,-8.7434,0.6843,2.5316,8.9241,-177.1081,-41.1879
3,standup,-8.93,0.6221,2.6321,12.3564,-150.336,-26.0857
3,standup,-9.1358,0.67,2.656,8.9241,-137.2931,-27.4586
3,standup,-9.2267,0.6796,2.7613,19.9075,-132.4878,-25.3992
3,standup,-9.3177,0.6652,2.7948,38.4421,-131.1149,-39.815
3,standup,-9.332,0.67,2.9192,49.4255,-135.2337,-50.112
3,standup,-9.2842,0.5791,2.9336,45.9932,-139.3525,-38.4421
3,standup,-9.3416,0.5168,2.9767,32.2639,-130.4285,-22.6534
3,standup,-9.2315,0.5647,3.0197,30.2045,-107.7751,-10.9834
3,standup,-9.1358,0.5886,3.1777,21.9669,-85.1217,-6.8647
3,standup,-9.2028,0.6461,3.0867,16.4752,-56.2902,-2.7459
3,standup,-9.2937,0.5312,3.0867,5.4917,-45.3067,2.0594
3,standup,-9.3129,0.5216,3.1011,1.3729,-35.0097,16.4752
3,standup,-9.2363,0.6508,3.2064,-7.5511,-30.8909,21.9669
4,idle,-9.0688,0.0526,4.1827,-1.3729,-21.9669,1.3729
4,idle,-9.0449,0.0622,4.13,1.3729,-24.7128,-3.4323
4,idle,-9.0592,0.0766,4.13,-2.0594,-25.3992,-4.8053
4,idle,-9.0592,0.067,4.1587,-4.8053,-25.3992,2.0594
4,idle,-9.0162,0.0766,4.1731,-5.4917,-26.7722,5.4917
4,idle,-9.0066,0.0718,4.1874,-6.1782,-28.1451,3.4323
4,idle,-9.0592,0.0766,4.1587,-2.7459,-26.0857,-1.3729
4,idle,-9.0401,0.0287,4.1587,-0.6865,-24.0263,-0.6865
4,idle,-8.9874,0.0383,4.1587,-2.0594,-22.6534,0
4,idle,-9.0449,0.0431,4.1779,-2.0594,-23.3398,2.0594
4,idle,-9.064,0.0526,4.1922,-2.7459,-24.7128,-2.0594
4,idle,-9.0162,0.0574,4.1539,-2.0594,-25.3992,-4.1188
4,idle,-9.0257,0.0622,4.1587,-4.8053,-26.7722,-5.4917
4,idle,-9.0449,0.0431,4.1731,-4.1188,-27.4586,-2.7459
4,idle,-9.0497,0.0383,4.1779,-6.8647,-25.3992,-1.3729
4,idle,-9.0162,0.0574,4.1874,-6.1782,-24.7128,2.7459
4,idle,-9.0114,0.0479,4.2018,-7.5511,-21.2804,0.6865
4,idle,-9.0257,0.0431,4.2162,-6.8647,-25.3992,-2.0594
4,idle,-9.0114,0.067,4.2018,-7.5511,-24.0263,-1.3729
4,idle,-9.0257,0.0479,4.2018,-12.3564,-28.1451,1.3729
4,idle,-9.0353,0.0526,4.2114,-10.9834,-30.8909,5.4917
4,idle,-8.9635,0.0957,4.0295,-2.0594,-25.3992,-1.3729
4,idle,-8.9922,0.0861,4.1922,-1.3729,-17.8481,4.8053
4,idle,-9.064,0.0909,4.1396,-6.8647,-13.7293,6.1782
4,idle,-9.064,0.0861,4.2018,-14.4158,-21.9669,8.2376
4,idle,-9.0114,0.0861,4.1396,-13.0428,-20.594,7.5511
4,idle,-9.0114,0.0718,4.1922,-8.9241,-17.1616,2.0594
4,idle,-8.9874,0.0479,4.2018,-8.9241,-24.0263,0.6865
4,idle,-8.997,0.0431,4.2162,-6.1782,-24.7128,-0.6865
4,idle,-9.0305,0.0335,4.2209,-5.4917,-24.7128,0.6865
4,idle,-9.0114,0.0431,4.1779,-6.8647,-25.3992,2.0594
4,idle,-9.0401,0.0479,4.1779,0.6865,-24.0263,0
4,idle,-8.9444,0.0766,4.2353,0.6865,-24.7128,0
4,idle,-8.9444,0.1101,4.1874,6.1782,-21.2804,9.6105
4,idle,-8.9683,0.1388,4.1922,4.8053,-23.3398,2.7459
4,idle,-9.0209,0.0861,4.2114,5.4917,-22.6534,7.5511
4,idle,-9.0257,0.1101,4.2401,6.1782,-24.7128,5.4917
4,idle,-9.0544,0.1244,4.2114,8.2376,-26.7722,2.0594
4,idle,-9.0066,0.1388,4.2305,8.2376,-26.0857,4.8053
4,idle,-9.0018,0.1149,4.2114,8.9241,-28.8316,1.3729
4,idle,-9.0114,0.1101,4.1922,4.8053,-26.0857,-0.6865
4,idle,-8.9874,0.0909,4.2305,2.7459,-25.3992,-2.7459
4,idle,-8.9827,0.1101,4.197,4.8053,-22.6534,-4.8053
4,idle,-8.9922,0.1005,4.197,6.1782,-21.2804,-4.8053
4,idle,-8.9874,0.1196,4.2257,5.4917,-19.9075,-3.4323
4,idle,-9.0066,0.1244,4.2066,2.7459,-19.9075,-6.8647
4,idle,-9.0066,0.1196,4.2257,2.0594,-21.2804,-8.2376
4,idle,-9.0162,0.1388,4.2114,2.7459,-20.594,-4.1188
4,idle,-8.997,0.134,4.2497,3.4323,-21.9669,-1.3729
4,idle,-9.0449,0.1149,4.2305,2.7459,-22.6534,-3.4323
5,sit,-9.1406,0.8088,4.0008,-15.1022,0,-13.7293
5,sit,-9.1693,0.7418,4.0965,7.5511,8.9241,-8.9241
5,sit,-9.1214,0.7944,4.0199,13.0428,22.6534,0.6865
5,sit,-9.2746,0.8231,3.9912,-4.8053,59.036,2.7459
5,sit,-9.3033,0.7513,3.9051,-33.6368,85.1217,-3.4323
5,sit,-9.1693,0.7466,3.8142,-53.5443,110.521,11.6699
5,sit,-8.9204,0.8231,3.7232,-57.6631,134.5472,21.2804
5,sit,-8.8343,0.871,3.6132,-55.6037,155.1412,21.2804
5,sit,-8.8056,0.7083,3.5079,-54.9172,176.4216,7.5511
5,sit,-8.729,0.7466,3.3643,-59.7225,190.8374,14.4158
5,sit,-8.5711,0.7274,3.0963,-85.1217,199.7615,21.2804
5,sit,-8.4419,0.7274,2.9192,-102.2834,207.3126,12.3564
5,sit,-8.3988,0.7753,2.7182,-120.8179,218.296,6.1782
5,sit,-8.3845,0.7657,2.8092,-163.3788,227.2201,21.9669
5,sit,-8.4179,0.4881,2.8187,-194.9562,228.593,28.1451
5,sit,-8.0447,0.7131,2.4598,-189.4645,227.2201,32.2639
5,sit,-8.1308,0.8806,2.1679,-133.1743,230.6524,37.7556
5,sit,-8.5902,0.5695,2.3737,-52.1714,233.3983,-8.2376
5,sit,-8.7625,0.4211,2.3976,-6.1782,241.6358,-17.8481
5,sit,-8.8056,0.3494,2.3115,-24.7128,239.5765,40.5015
5,sit,-8.8152,0.5216,2.211,-63.1548,239.5765,100.224
5,sit,-8.5376,0.6652,2.1057,-111.2074,225.1607,78.9435
5,sit,-8.2026,0.7896,1.809,-93.3593,216.2366,35.0097
5,sit,-8.1691,0.6173,1.6463,-47.3661,205.2532,0.6865
5,sit,-8.4945,0.4786,1.919,-35.6962,212.1178,55.6037
5,sit,-8.6477,0.469,2.0195,-45.9932,194.9562,82.3759
5,sit,-7.8532,1.0241,1.943,-52.1714,188.778,122.8773
5,sit,-8.0447,1.0768,1.6032,-9.6105,192.2103,94.7322
5,sit,-8.4371,0.8471,1.3639,21.9669,136.6066,35.0097
5,sit,-8.4323,1.1533,1.7898,70.7059,144.8442,94.7322
5,sit,-8.9204,0.9476,1.4548,77.5706,140.039,94.0458
5,sit,-8.9922,0.9188,1.2347,90.6134,122.1909,52.8578
5,sit,-9.1262,0.9428,1.3496,19.221,85.8082,41.8744
5,sit,-9.0497,1.206,1.2634,-3.4323,39.815,54.2308
5,sit,-8.9587,1.139,1.1581,32.2639,17.1616,45.3067
5,sit,-9.3033,1.2395,0.7944,65.2142,31.5774,-10.9834
5,sit,-10.0259,0.8997,1.0098,129.742,44.6203,-52.1714
5,sit,-10.1886,0.8566,0.7896,147.5901,39.1285,-27.4586
5,sit,-10.2269,0.7466,1.1055,138.666,36.3827,9.6105
5,sit,-10.2365,0.9811,0.9284,89.927,39.1285,-4.1188
5,sit,-10.7246,1.0768,0.8375,93.3593,36.3827,-43.2473
5,sit,-11.0883,1.0816,0.9811,133.8608,19.221,-58.3496
5,sit,-11.6674,1.0433,1.4883,108.4616,-5.4917,-57.6631
5,sit,-12.0215,1.2203,2.2158,70.7059,-4.1188,-32.2639
5,sit,-12.5288,1.517,2.747,105.7157,15.7887,-20.594
5,sit,-13.3041,1.7085,3.5557,181.9134,23.3398,-8.9241
5,sit,-13.5769,1.7324,3.7759,195.6427,10.9834,-29.518
5,sit,-13.0026,1.7659,3.8668,140.7254,27.4586,-45.3067
5,sit,-12.055,1.7372,3.3978,96.1052,45.3067,-95.4187
5,sit,-10.8538,1.5745,3.0485,47.3661,32.2639,-96.7916
5,sit,-10.0068,1.5123,2.3785,32.9503,-32.9503,-74.1383
5,sit,-9.7771,1.1294,2.5603,21.9669,-120.8179,2.7459
5,sit,-9.5139,1.0816,2.79,-2.7459,-205.2532,89.927
5,sit,-9.3464,1.2251,2.6465,-16.4752,-272.5268,78.9435
5,sit,-9.4277,1.2251,2.68,-32.9503,-304.1042,2.0594
5,sit,-9.466,1.1342,2.6752,-52.1714,-306.8501,-80.3165
5,sit,-9.8632,1.1342,2.7565,-59.7225,-302.0448,-120.8179
5,sit,-10.1073,1.0911,2.7517,-54.9172,-282.8238,-94.0458
5,sit,-10.1599,1.0672,2.8331,-40.5015,-257.4246,-48.0526
5,sit,-10.0642,1.1629,2.9001,-41.1879,-221.7284,-10.297
5,sit,-9.8106,1.2826,2.924,-44.6203,-195.6427,20.594
5,sit,-9.5761,1.3639,2.9288,-29.518,-186.7186,14.4158
5,sit,-9.399,1.3591,2.8283,2.7459,-200.4479,-24.7128
5,sit,-9.3177,1.1868,2.8092,4.8053,-204.5667,-58.3496
5,sit,-9.2459,1.1007,2.7709,-4.1188,-196.3291,-66.5872
5,sit,-9.1262,0.9093,2.7613,-14.4158,-0.6865,-56.9766
5,sit,-9.2028,0.7609,2.8187,-4.1188,-157.2006,-50.7984
5,sit,-9.2028,0.7513,2.8379,6.8647,-130.4285,-17.8481
5,sit,-9.2219,0.8088,2.8905,19.221,-105.7157,0
5,sit,-9.3272,0.8423,2.991,30.8909,-87.8676,13.0428
5,sit,-9.3655,0.8901,2.8714,35.6962,-76.1977,12.3564
5,sit,-9.3942,0.9045,2.9527,55.6037,-87.1811,8.2376
5,sit,-9.4325,1.0146,2.8522,52.1714,-73.4518,4.8053
5,sit,-9.4469,0.9428,2.9288,26.7722,-59.7225,4.8053
5,sit,-9.4516,1.005,2.8905,5.4917,-59.7225,-2.7459
6,sit,-9.0688,0.3637,4.0869,-1.3729,-5.4917,-9.6105
6,sit,-9.1358,0.3254,4.1348,-6.1782,-0.6865,-13.0428
6,sit,-9.1693,0.3398,4.1157,-17.1616,10.9834,-17.1616
6,sit,-9.1502,0.3302,4.0917,-25.3992,26.7722,-12.3564
6,sit,-9.1741,0.2871,4.0534,-35.0097,51.4849,-6.8647
6,sit,-9.0975,0.3159,4.0152,-40.5015,74.8247,-8.2376
6,sit,-8.8917,0.3254,3.9003,-54.2308,102.2834,-2.7459
6,sit,-8.6094,0.3781,3.6467,-76.1977,125.6232,3.4323
6,sit,-8.3797,0.4403,3.3452,-86.4947,145.5307,-2.0594
6,sit,-8.126,0.4116,3.0341,-90.6134,166.8111,-9.6105
6,sit,-8.0542,0.402,2.8666,-90.6134,181.2269,-21.9669
6,sit,-8.0638,0.3781,2.7087,-98.851,192.2103,-35.6962
6,sit,-7.9394,0.2967,2.5938,-110.521,186.0322,-25.3992
6,sit,-7.7527,0.1292,2.479,-141.4119,179.1675,-2.7459
6,sit,-8.2313,0.2154,2.5699,-125.6232,179.854,-24.0263
6,sit,-8.5998,0.1484,2.7661,-155.8277,193.5833,-45.3067
6,sit,-8.5759,0.1436,2.6895,-177.7946,180.5404,-50.7984
6,sit,-8.5137,0.1819,2.7087,-144.8442,162.0059,-45.9932
6,sit,-8.394,0.2345,2.6273,-149.6495,166.8111,-70.7059
6,sit,-8.2026,0.0718,2.5029,-134.5472,172.9893,-111.8939
6,sit,-8.4562,0.0766,2.0483,-142.0984,177.7946,-349.4109
6,sit,-8.9204,-0.2967,2.3545,-97.4781,179.854,-173.6758
6,sit,-8.7817,-0.5982,2.6943,-111.8939,200.4479,-75.5112
6,sit,-8.0925,-0.2201,2.3306,-72.7653,209.372,-29.518
6,sit,-9.1358,-0.1053,2.3067,-76.8841,247.8141,-65.9007
6,sit,-9.2889,-0.2728,2.1296,-29.518,238.89,-101.5969
6,sit,-8.3653,-0.3637,1.9478,-49.4255,219.669,-30.8909
6,sit,-8.6189,-0.1005,1.5649,51.4849,184.6592,-64.5278
6,sit,-9.2219,-0.3924,1.517,43.2473,194.2697,-170.2435
6,sit,-9.5617,-0.8806,1.5649,-14.4158,194.2697,-112.5803
6,sit,-9.6096,-0.9954,1.5027,37.7556,124.9367,8.9241
6,sit,-9.466,-0.5791,1.273,90.6134,65.2142,49.4255
6,sit,-9.7005,-0.4307,1.4979,117.3856,38.4421,2.0594
6,sit,-9.5378,-0.4834,1.1103,121.5044,28.8316,-41.1879
6,sit,-9.3799,-0.5982,0.804,155.1412,37.0691,-77.5706
6,sit,-10.1312,-0.7561,0.6843,217.6096,28.8316,-137.2931
6,sit,-10.2748,-1.1246,1.005,215.5502,39.815,-118.0721
6,sit,-10.6098,-1.0337,1.0911,197.7021,35.6962,-67.2736
6,sit,-10.6098,-0.8471,1.3161,197.0156,6.1782,-2.7459
6,sit,-10.8012,-0.5216,1.584,187.4051,-26.7722,29.518
6,sit,-11.2463,-0.3924,2.1057,150.336,-54.9172,5.4917
6,sit,-11.5382,-0.2584,2.5651,94.0458,-67.2736,-21.9669
6,sit,-12.2369,-0.201,3.0867,55.6037,-64.5278,-53.5443
6,sit,-12.7872,-0.2154,3.6514,24.0263,-43.9338,-83.7488
6,sit,-12.8638,-0.2201,3.9577,-7.5511,-30.8909,-106.4022
6,sit,-12.6772,-0.2776,4.0582,-28.1451,-32.9503,-116.6991
6,sit,-12.146,-0.3159,3.9769,-38.4421,-50.112,-94.0458
6,sit,-11.2558,-0.3637,3.7424,-63.1548,-85.8082,-65.9007
6,sit,-10.0403,0.2728,3.3691,-10.9834,-144.1578,0
6,sit,-9.8919,-0.2393,3.4313,-8.2376,-208.6855,-24.0263
6,sit,-9.5282,0.0287,3.5605,-30.2045,-247.8141,14.4158
6,sit,-9.198,-0.1244,3.4505,-30.2045,-277.3321,15.1022
6,sit,-9.0592,-0.0766,3.5509,-9.6105,-297.2396,6.1782
6,sit,-9.0209,-0.4164,3.7041,-32.2639,-304.7907,-9.6105
6,sit,-9.1023,-0.3398,3.5749,-34.3233,-284.1967,-8.2376
6,sit,-9.064,-0.3254,3.3308,-28.1451,-256.7381,-22.6534
6,sit,-9.3272,-0.5503,3.5988,-20.594,-230.6524,-30.8909
6,sit,-9.4373,-0.3876,3.6467,-35.0097,-212.1178,-33.6368
6,sit,-9.4038,-0.2584,3.7663,-45.9932,-203.1938,-24.7128
6,sit,-9.2411,-0.134,3.8142,-44.6203,-187.4051,-5.4917
6,sit,-9.2219,-0.1531,3.7232,-29.518,-162.0059,-38.4421
6,sit,-9.0353,-0.0957,3.6706,-8.2376,-145.5307,-62.4684
